[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:36:02 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4ad1cd21c7990560ec4d25d5a4a6cdc6724ebc4b3f91bdae620733afd8865d1a
[09:39:06 | 09-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:39:09 | 09-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:34:51 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3823d7af4cdb5091cecfb8b27c8b4a6d0650022c20e4b5c609a7289f8aefd228
[09:37:54 | 10-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:37:57 | 10-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:35:51 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1d5c780ae8ca746d3362afe5d381de05213b6abab42ba97ab48c9df1384208c7
[09:38:54 | 11-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:38:58 | 11-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:26:04 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb31d10b34eeb096dc4338563e1cbc5ce16b2f429de0f3eb6ec0b7b3d1bc8d17b
[09:29:07 | 12-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:29:10 | 12-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[10:44:36 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x90f0194f73e0d58f4667abb9e311a4441f057559303185040cf5ad9cfe0de6f3
[10:47:39 | 13-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[10:47:42 | 13-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:40:37 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x291dda472fe6eee7e7dbd6d4211ea46bf2dee40a059c506be731cf56a302da50
[09:43:40 | 14-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:43:43 | 14-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:16 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1dd764fbbe5f191e426650d03bf1a2da5eee6207a6751f2ebf43a09a8be0b768
[09:42:19 | 15-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:22 | 15-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:38:40 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb5f6e000b7e24102cb83b7fa96136b2b7b5b0fafe98bbaf4eec8cbaed9849d49
[09:41:43 | 16-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:41:46 | 16-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:37:17 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5de7cc6b8c6b2adc004b4e082018eb3caa6f0293bd48f6bbca3f7ca51b24e749
[09:40:20 | 17-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:40:23 | 17-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:26:39 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc80a29c03acb2814efa1d155922817d55d5341cca201122cc23ca4d2e3db2352
[09:29:43 | 18-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:29:46 | 18-04-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:24:16 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd407d95cdc4eb3f0d47c949832e0bcdf099b90ad85f333056560d1078e4662d6
[09:27:18 | 19-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:27:21 | 19-04-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:42:01 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7c2a9afaafbb263fa8cee0b33c14985a530eb991a2d52c67b0e4282125a3fa67
[09:45:04 | 20-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:45:07 | 20-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:43:15 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6d47311a6c47b68c4886450f37993aaa0b98d1b8260a21b4b41f1b195794391b
[09:46:18 | 21-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:21 | 21-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:37:27 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfb491b3b0efecdbe7883357d8270d654ebbc519c2909616172f1b4c012d80c19
[09:40:30 | 22-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:40:34 | 22-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:38:39 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xed0729be7b893ff99695303fb59e51414d05ad91982845e50ef2749c45d9d1ca
[09:41:42 | 23-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:41:45 | 23-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:37 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x34945b38bd37e5eec8f4e0a3244ab81472baa2d39c09d5e042ac5f2bddf6af82
[09:42:41 | 24-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:44 | 24-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:36 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd6fb4aec450ffbb9592787d30c2480fd9a808097670673acfc1ba154bd1d72eb
[09:42:40 | 25-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:43 | 25-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:26:28 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x575d35ba525423c22560de8caa6ed5e36453ed963f22fa228ba3d47592463ce2
[09:29:31 | 26-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:29:34 | 26-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:42:40 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x887ea9b387b181fb65e51c6c54f70b22cd317e9ffc8f4f7efc48922b4bf27991
[09:45:43 | 27-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:45:46 | 27-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:43:41 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x891ef1f396a20cb87509f9f736d34ce7cc88b26de07c38a016cf080f68ed0e53
[09:46:44 | 28-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:46 | 28-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:49 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4cb4529e310859e4cf6bfbe16a3ce77c6f39a1af68e58f069825ef3a73dd7c60
[09:42:53 | 29-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:56 | 29-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:41 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x164f5e887c7a8e9d3345f7b04a5df6907a628fce7e363812bd84c0072f4bc441
[09:42:44 | 30-04-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:46 | 30-04-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:49:17 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x309b05999e6db1bae8be5b2f452326f59b22d6caf78e8ec5e8164781b133173c
[09:52:20 | 01-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:52:23 | 01-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:40:39 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe2923b55e3b4b8670ae530b83831782080ac66e4a4a110daf8d65357f1f811ba
[09:43:42 | 02-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:43:45 | 02-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:36:40 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x00bdd40c81bd54dcfa22711aaa7a45ade97822a38ac2c50b30974ab42142100c
[09:39:44 | 03-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:39:47 | 03-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:49:12 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3e3b285affa911db43432adb48798baa152d2ae2ba856d6c26347327a33470af
[09:52:16 | 04-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:52:19 | 04-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:45:40 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5b3c508b00c4a469ce136f83f6e249e6a2a192ee86035ee4287ccea018a209c4
[09:48:43 | 05-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:48:46 | 05-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:41:40 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa18dbba45ab96ea6003773229cb985e377c4c4ce2ae0b24f40f39d4d41e4f118
[09:44:43 | 06-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:44:46 | 06-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:43:13 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd63cfa5b94c419bb58f95d94c3b785cc1753869895593af95f309ceb0a60fa48
[09:46:16 | 07-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:19 | 07-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:43:50 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x61b47a812cb1edcc0d82391ca491837cc6f7277fd895e8089579a4db81ca12d5
[09:46:54 | 08-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:57 | 08-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:43:01 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5f7ddf60469035fdce95cf646ed830bff9c537c1614e9f866ea64d77429e7f26
[09:46:04 | 09-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:07 | 09-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:36:49 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa67fcffb45c0b147d31e9ecd0900260889ba8a6ca3fb8111adedf2959229563a
[09:39:52 | 10-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:39:56 | 10-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:47:13 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x072e38d495e68c82925cc38848d7f72e9911bbda924f6d5d4a85eff520039f72
[09:50:16 | 11-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:50:19 | 11-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:46:37 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbaab57e5358f3eda12ae57cad00dccb7dd4cb06b519d993bed79c0e4edb48774
[09:49:40 | 12-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:49:43 | 12-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:44:37 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6d769363da8e02d04ff3d1d6d85f2688efec3caba476ba70446154c4449677a1
[09:47:40 | 13-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:47:43 | 13-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:43:27 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5a39f56274622f34ce6397342b267be36308a90a7c6df845efae1ea5a7ecbbd5
[09:46:30 | 14-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:46:33 | 14-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:42:27 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb3971ee0f83f6dd393a8f82311a709e32ee31e36c09da23505f438d7f313fbd6
[09:45:31 | 15-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:45:33 | 15-05-2025] Bridge Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
Error:
[09:44:50 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7c083386e165788626c2d43dfbc3afbf9b2245df124c8727929f6cc5a993da95
[09:47:53 | 16-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:47:56 | 16-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:39:39 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3c2a4b13344236308be834b52e621890dc3507fd8f2771a73faa8c764752b9f9
[09:42:42 | 17-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:42:45 | 17-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:49:49 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x41227c01b6fa6f8ef66276b527ca65cbee0cdd12657f56461f053ae3481931e0
[09:52:52 | 18-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:52:55 | 18-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:50:02 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xebc64460a2b763121707951b16a5636dd239dd2a716e2cb975e60c86f9140924
[09:53:06 | 19-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:53:09 | 19-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:45:15 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb2273c0cd7cc8e07ead289fa6545453113728ae9f044345f4f93bd793b3052a1
[09:48:19 | 20-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:48:22 | 20-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:45:04 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf3ffc6f53641bf8878dd27727eac4c8c524598432e657ab963250b0de8345980
[09:48:08 | 21-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:48:11 | 21-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
Error:
[09:44:24 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x417739b4b4994dc63e58592ebb8ae0910816dbac57398d738f66c9ffa5607c14
[09:47:27 | 22-05-2025] Transfer Task failed for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB: Request failed with status code 400
[09:47:31 | 22-05-2025] Bridge Task successful for 0xF99745aac0EEB7C04197327872514f2C6D9B8bEB
